id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
322284,LISBON HISTORICAL CITY CENTER APART,1650507,Jp,Lisboa,Santa Maria Maior,38.70989,-9.13637,Entire home/apt,66,2,233,24/10/2020,2.16,1,158
324364,Da Silva Surfcamp Areia Branca,1659960,Daniel,Lourinh,Lourinh e Atalaia,39.27423,-9.31898,Entire home/apt,400,3,6,24/08/2018,0.06,34,197
327792,Quartier Super! centre ville la beauté...,1664323,Anny,Lisboa,Arroios,38.73479,-9.14412,Private room,26,5,49,01/01/2020,0.47,4,364
327945,Downtown Lisbon - Sunny and central,1675942,Patrícia,Lisboa,Santa Maria Maior,38.71034,-9.13576,Entire home/apt,47,2,405,13/03/2020,3.73,2,89
333311,Among Historic Neighborhoods,1695029,Gonçalo,Lisboa,So Vicente,38.71593,-9.13145,Entire home/apt,50,3,347,22/02/2020,3.2,5,61
335344,Bairro Alto Very Nice Apartment ! (90 m2),1707481,Patrícia,Lisboa,Misericrdia,38.71244,-9.14508,Entire home/apt,75,3,142,21/08/2020,1.36,1,364
336832,Myplace-Lisbon Alfama River View,701650,Mauro,Lisboa,So Vicente,38.71293,-9.12922,Entire home/apt,65,1,143,14/12/2020,1.37,11,249
339926,Guincho Villa with Pool & sea view near Lisbon,1719603,Jens,Cascais,Alcabideche,38.75573,-9.44097,Entire home/apt,428,7,0,,,4,258
344035,Quiet flat in middle Bairro Alto,1730158,Aida,Lisboa,Misericrdia,38.71072,-9.14782,Entire home/apt,59,28,43,28/02/2020,0.7,1,160
349459,S. Lourenço Street / Lisbon Center,1770472,André,Lisboa,Santa Maria Maior,38.71418,-9.13572,Entire home/apt,61,3,99,23/11/2019,0.92,1,76
349971,BERNARDIM BEIGE IN CENTRAL LISBON,1466881,Victor,Lisboa,Santo Antnio,38.72488,-9.14507,Entire home/apt,200,3,5,01/11/2017,0.09,10,45
349974,BERNARDIM BLUE  IN CENTRAL LISBON,1466881,Victor,Lisboa,Santo Antnio,38.72596,-9.1446,Entire home/apt,170,3,5,09/01/2020,0.05,10,365
349975,BERNARDIM WHITE  IN LISBON,1466881,Victor,Lisboa,Santo Antnio,38.72545,-9.14382,Entire home/apt,100,3,4,05/12/2019,0.12,10,365
351289,Casa de Pedra - CASAS DA MARIA,1779418,Teresa,Lourinh,Reguengo Grande,39.28927,-9.21705,Entire home/apt,80,5,66,05/09/2020,0.71,2,319
354431,Casa da Saudade - Praça das Flores,1794425,Carlos,Lisboa,Santo Antnio,38.71619,-9.15016,Entire home/apt,91,3,155,28/08/2020,1.44,2,365
362009,VISIT LISBON,1829625,Ivone,Oeiras,Barcarena,38.73535,-9.2796,Private room,100,30,0,,,1,0
364652,Cozy&Walking distance to everything,1836346,Mafalda,Lisboa,Arroios,38.71817,-9.1394,Entire home/apt,70,4,229,16/03/2020,2.37,1,47
369360,Heart of Lisbon! Beautiful room!,1593947,Nuno,Lisboa,Santo Antnio,38.71674,-9.14664,Private room,30,2,181,12/03/2020,1.67,12,364
377576,Confortable room in central Lisbon,1787815,Maria,Lisboa,Estrela,38.71475,-9.17242,Private room,60,2,1,26/05/2014,0.01,1,365
379156,Apartment in Historic  Building,1039097,Diogo,Lisboa,Estrela,38.7068,-9.17299,Entire home/apt,31,3,9,25/09/2018,0.09,8,230
385235,Central/Stylish 1bed Principe Real,1928060,China,Lisboa,Misericrdia,38.71549,-9.15122,Entire home/apt,80,2,55,09/07/2018,0.52,2,365
393699,Heart of Lisbon!! Amazing room!!,1593947,Nuno,Lisboa,Misericrdia,38.7152,-9.14818,Private room,30,2,148,11/11/2019,1.37,12,364
393700,Royal Prince House!Heart of Lisbon!,1593947,Nuno,Lisboa,Santo Antnio,38.7167,-9.14669,Entire home/apt,150,2,50,05/01/2019,0.46,12,259
396204,Fantastic Sea View in Ericeira,1731572,Luis Pedro,Mafra,Ericeira,38.98762,-9.41653,Entire home/apt,100,3,66,15/10/2020,0.72,1,306
397178,Apartment Elias Garcia,1984345,Dora,Lisboa,Avenidas Novas,38.73745,-9.15161,Entire home/apt,93,3,76,20/07/2019,0.81,1,350
403131,"Apartamento White Pepper, Bairro Alto, Lisboa",1969293,Tiago,Lisboa,Misericrdia,38.71308,-9.14514,Entire home/apt,89,5,4,07/05/2016,0.04,80,364
403167,"Green Pepper Apartment, Bairro Alto",1969293,Tiago,Lisboa,Misericrdia,38.71308,-9.14514,Entire home/apt,115,5,13,27/05/2018,0.13,80,364
403260,Alfama 2 | Terrace Lisboa Vida Boa,1654712,Susanna,Lisboa,So Vicente,38.71337,-9.12548,Entire home/apt,90,3,107,01/10/2019,1.04,7,224
403760,Alfama 1 | Terrace Lisboa Vida Boa,1654712,Susanna,Lisboa,So Vicente,38.71337,-9.12548,Entire home/apt,80,3,144,30/08/2020,1.35,7,322
404177,"Black Pepper Apartment, Bairro Alto, Lisbon",1969293,Tiago,Lisboa,Misericrdia,38.71308,-9.14514,Entire home/apt,109,5,13,27/05/2018,0.13,80,364
405399,Lisbon Panorama I,1788136,Mário,Lisboa,So Vicente,38.71904,-9.13269,Entire home/apt,98,2,185,19/02/2020,2.06,4,0
408367,Cool and Central Apartment,341233,Ricardo,Lisboa,Lumiar,38.76083,-9.17456,Entire home/apt,80,4,13,26/12/2016,0.14,1,362
411639,Alfama 3 | Terrace Lisboa Vida Boa,1654712,Susanna,Lisboa,So Vicente,38.71337,-9.12548,Entire home/apt,245,3,20,14/07/2018,0.2,7,201
416929,A room at the República das bananas,2073678,Augusto,Lisboa,Arroios,38.73197,-9.13294,Private room,20,1,430,21/09/2020,4.13,2,365
417448,Cute and Cosy apartment in LISBON,2075804,Josie,Lisboa,Santo Antnio,38.71956,-9.14255,Entire home/apt,59,3,106,28/08/2020,1,1,0
418945,Nice view over Tagus River @ Lisboa,2083563,Manuel,Lisboa,Belm,38.70977,-9.20967,Private room,110,1,2,10/07/2016,0.02,3,365
422485,Beautiful & Spacious Principe Real,1928060,China,Lisboa,Misericrdia,38.71367,-9.14973,Entire home/apt,120,2,84,07/11/2018,0.8,2,365
424175,Charming  Bed & Breakfast,2108826,Maria,Cascais,Cascais e Estoril,38.70779,-9.39326,Private room,50,1,121,18/09/2020,1.16,2,360
424664,Lavanda House Swimming pool Garden,815805,Catarina,Cadaval,Cadaval e Pro Moniz,39.23805,-9.12181,Entire home/apt,76,4,63,27/12/2020,0.61,5,333
427653,Loft - Downtown / Castle - historic,2125391,Nuno,Lisboa,Santa Maria Maior,38.71259,-9.13424,Entire home/apt,56,3,141,16/03/2020,1.36,2,181
428784,Great apartment in the Old Town II,914126,Martin,Lisboa,Santa Maria Maior,38.71108,-9.13621,Entire home/apt,120,2,55,17/08/2020,0.61,17,339
428785,Great apartment in the Old Town,914126,Martin,Lisboa,Santa Maria Maior,38.71116,-9.13722,Entire home/apt,88,2,136,26/02/2020,1.45,17,342
429865,Chalet with swimming pool in Sintra,2136909,Pedro,Sintra,Colares,38.80579,-9.4721,Entire home/apt,66,2,207,17/07/2020,2.01,4,365
431706,STUDIO IN HEART OF ALFAMA WITH WIFI,2146386,Maria Eduarda,Lisboa,Santa Maria Maior,38.71299,-9.12544,Entire home/apt,55,3,96,03/08/2019,0.94,2,360
436190,Calm house with pool in Sintra,2136909,Pedro,Sintra,Colares,38.80601,-9.47216,Entire home/apt,66,2,134,30/09/2020,1.48,4,355
438431,Guest House Graça Castle. By Alfama,2101702,João,Lisboa,So Vicente,38.71478,-9.13111,Entire home/apt,35,4,356,12/01/2021,3.38,12,0
439888,FeelingLisbon Chiado - Authenticity,2068065,Vanda,Lisboa,Misericrdia,38.71106,-9.14955,Entire home/apt,40,3,3,22/06/2017,0.04,32,289
441671,Encantadora vivenda  Azenhas do Mar,2194932,João,Sintra,Colares,38.83733,-9.45994,Entire home/apt,600,5,3,30/08/2018,0.09,1,354
444996,Charming room for Lisbon lovers,2211068,Rui,Lisboa,Misericrdia,38.71441,-9.14908,Private room,21,3,267,14/03/2020,2.71,1,31
447832,Your home in Bairro Alto,2223892,Teresa + Andy,Lisboa,Misericrdia,38.71115,-9.14564,Entire home/apt,65,3,552,02/01/2021,5.16,1,302
449080,"Mouraria I, Eco-duplex&french balcony&smart access",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71579,-9.13382,Entire home/apt,20,2,154,12/01/2021,1.44,12,256
449923,"Studio 11 Monte Estoril, Cascais -Pool and tennis",758277,Margarida,Cascais,Cascais e Estoril,38.70916,-9.40665,Entire home/apt,55,3,41,05/10/2019,0.39,2,347
450707,"MOURARIA II; Studio, french balcony&smart check-in",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71587,-9.13384,Entire home/apt,19,2,191,06/01/2021,1.8,12,256
451351,"LV Premier Baixa CN1- AC, elevator, central, views",181902,Jose Luz,Lisboa,Santa Maria Maior,38.70984,-9.13632,Entire home/apt,88,1,130,15/12/2019,1.33,19,360
453093,"Villa Oasis, beach village retreat",2251214,Horacio,Lourinh,Lourinh e Atalaia,39.2699,-9.33172,Entire home/apt,85,5,6,17/07/2020,0.06,2,106
453233,Apartment in historic city  center - Alfama Julia,2252054,Giuseppe,Lisboa,Santa Maria Maior,38.71199,-9.12798,Entire home/apt,65,2,322,16/03/2020,3.04,2,44
453651,Apartment steps from the beach,2251214,Horacio,Lourinh,Lourinh e Atalaia,39.26414,-9.33548,Entire home/apt,60,5,2,20/07/2019,0.03,2,175
454217,"Alfama IV, historic  studio & smart check-in",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71186,-9.12859,Entire home/apt,20,2,181,01/01/2021,1.7,12,1
454267,"Sao Vicente I, Eco-penthouse,best view in Lisbon!",2229758,Ulrik,Lisboa,So Vicente,38.71393,-9.12991,Entire home/apt,20,2,152,29/01/2021,1.6,12,1
454298,"Alfama III, studio,french balcony & smart check-in",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71191,-9.12864,Entire home/apt,20,2,185,15/01/2021,1.77,12,246
454306,"Alfama II, eco-penthouse with french balcony",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71189,-9.12867,Entire home/apt,19,2,175,22/01/2021,1.85,12,249
454328,"Alfama I, eco-penthouse with view & french balcony",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71189,-9.12867,Entire home/apt,20,2,199,06/01/2021,1.92,12,257
455053,Lisbonne la belle,2103745,Sandra,Lisboa,Avenidas Novas,38.72668,-9.15729,Private room,40,2,24,09/12/2019,0.51,1,365
460877,Stunning Sintra Mountain Property,2290926,Ana,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79187,-9.39384,Entire home/apt,300,4,24,27/12/2020,0.25,1,362
467348,My Deer House.,1164754,Filipe,Cascais,Carcavelos e Parede,38.68013,-9.32977,Entire home/apt,70,3,12,19/07/2020,0.56,1,134
472183,Estúdio low cost /4p. /free parking/ 2 bikes,2341627,Elsa,Lisboa,Belm,38.69847,-9.19484,Entire home/apt,69,3,115,22/10/2019,1.11,4,134
473272,Great room near the beach -Ericeira,2346772,Diogo,Mafra,Ericeira,38.95778,-9.40431,Private room,43,2,0,,,1,365
473519,"Quarto com charme em Algés, perto da cidade",940404,Alice,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70411,-9.22911,Private room,25,2,30,26/07/2019,0.68,1,137
474818,"CASTELO, ALFAMA - CASA MENINO DEUS    ( 53816/AL )",2353669,Jorge,Lisboa,Santa Maria Maior,38.71404,-9.13161,Entire home/apt,49,1,373,15/03/2020,3.8,1,0
478989,GreatStay Fanqueiros 5,862470,Great Stay,Lisboa,Santa Maria Maior,38.71135,-9.13616,Private room,56,1,85,15/08/2020,0.8,12,75
479093,"Excellent family home, come visit!",2372961,Ekk,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.76467,-9.36206,Private room,100,1,0,,,1,365
479691,Casa do Bairro @ Bairro Alto Lisbon   34211/AL,2376032,Dulce,Lisboa,Santo Antnio,38.71608,-9.14656,Entire home/apt,60,1,186,03/01/2020,1.76,1,121
483897,Entrecampos Apartment,2381723,Renata,Lisboa,Avenidas Novas,38.74749,-9.14821,Entire home/apt,42,3,202,28/01/2021,1.94,2,327
484157,Casa na Bica,2396948,José,Lisboa,Misericrdia,38.70948,-9.14686,Entire home/apt,65,2,147,24/10/2018,1.39,1,13
486291,Casa do Largo - 2br Alfama Castelo,1725290,Carla,Lisboa,So Vicente,38.71354,-9.1291,Entire home/apt,50,2,311,02/01/2021,3.01,1,341
486397,Ericeira House & Garden,2335114,Sara,Mafra,Ericeira,38.96727,-9.41734,Entire home/apt,75,3,111,02/12/2018,1.06,3,358
487394,Bright & cozy apartment in Alfama,2412046,Pedro,Lisboa,Santa Maria Maior,38.71276,-9.12732,Entire home/apt,42,5,304,19/10/2020,2.89,1,252
487633,Charming Apartment Mouraria Castelo,2412924,Michela,Lisboa,Santa Maria Maior,38.71186,-9.1361,Entire home/apt,49,3,347,22/11/2020,3.32,1,345
488241,Quiet and Warm Historic Alfama with A/C (TRV2),2396258,"Fatima, Paula And Eduardo",Lisboa,So Vicente,38.71469,-9.12453,Entire home/apt,91,2,33,10/08/2020,0.38,17,344
488694,Travessa III - glamour in Lisbon's historic center,2396258,"Fatima, Paula And Eduardo",Lisboa,So Vicente,38.71386,-9.12434,Entire home/apt,91,2,45,03/03/2020,0.43,17,343
489178,"Alfama Lisbon-""Windows to the Sun""",727771,Susana,Lisboa,Santa Maria Maior,38.71214,-9.12936,Entire home/apt,49,3,311,08/09/2020,2.95,9,332
489804,Sunny terrace in Graça. Ideal for families,277909,Virginie,Lisboa,Santa Maria Maior,38.71903,-9.13554,Entire home/apt,65,3,82,01/11/2020,0.99,1,195
492031,Cosy room 25m and private balcony,2431833,Renata,Lisboa,Estrela,38.70892,-9.16392,Private room,70,1,18,15/10/2018,0.5,2,364
493169,StreetSmart Room 2,2436137,Rosa,Lisboa,Campolide,38.73824,-9.16446,Private room,15,3,0,,,2,258
493274,The Flat with The View,2437170,Bruno,Lisboa,So Vicente,38.71911,-9.13205,Entire home/apt,75,2,502,08/01/2021,4.84,1,183
493438,CENTRAL 2 BED APT - Very cozy and typical!,2437658,Cristina,Lisboa,Penha de Frana,38.73067,-9.13103,Entire home/apt,49,3,40,29/02/2020,0.67,1,135
495237,Amazing Riveview&Terraces in Alfama,2446180,Chiho & Nuno,Lisboa,So Vicente,38.7144,-9.12395,Entire home/apt,50,4,308,29/03/2020,2.94,11,4
495936,"Massamá , Aeroporto Serra e Mar",2449050,Henrique,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.70824,-9.27797,Private room,45,1,0,,,1,365
496725,Among the gorse and the breeze,2453228,Claire,Sintra,So Joo das Lampas e Terrugem,38.8475,-9.45225,Entire home/apt,49,2,119,01/01/2021,1.57,4,277
496744,Enjoy Nature and Culture in Sintra,2453228,Claire,Sintra,So Joo das Lampas e Terrugem,38.84858,-9.45321,Entire home/apt,71,5,30,17/10/2019,0.29,4,0
497424,Alfama Apartment - Feel at Home,2455881,Fabien & Marcia,Lisboa,Santa Maria Maior,38.71133,-9.12902,Entire home/apt,60,2,257,09/10/2020,2.5,1,364
500107,"Santa Catarina, Lisbon Details",780618,Alexandre And Carolina,Lisboa,Misericrdia,38.70971,-9.14766,Entire home/apt,45,4,397,02/01/2021,3.77,3,242
500840,Lisboa Special Prices!,1121762,Silvia,Lisboa,Santa Maria Maior,38.71371,-9.12825,Entire home/apt,32,2,296,25/02/2020,2.84,2,365
502180,Bairro Alto apartment,218778,José,Lisboa,Misericrdia,38.71282,-9.14492,Entire home/apt,65,7,20,18/03/2020,0.19,5,365
505372,"Nice room, nice family, nice view",2491484,Armando,Lisboa,Alvalade,38.75179,-9.14876,Private room,35,1,5,10/08/2016,0.06,1,365
505847,Great apartment in the Old Town III with terrace,914126,Martin,Lisboa,Santa Maria Maior,38.71274,-9.13657,Entire home/apt,95,2,63,26/11/2019,0.65,17,340
506047,BAIRRO ALTO Ap (Free Pocket Wi-Fi),2494477,Paulo,Lisboa,Misericrdia,38.71245,-9.14589,Entire home/apt,69,3,192,05/12/2019,1.82,3,363
512669,Friends & Family House w/ Oceanview near Ericeira,2333633,Maria,Torres Vedras,So Pedro da Cadeira,39.057,-9.41382,Entire home/apt,200,4,49,25/10/2019,0.47,3,365
514936,DAHOUSE LUXURY VILLA / CASCAIS,643762,Dahouse,Cascais,Alcabideche,38.73282,-9.39581,Private room,133,6,1,01/08/2013,0.01,2,364
515233,Lisbon with a view. Pick you up at the airport.,2537450,Paulo,Lisboa,Penha de Frana,38.72367,-9.13161,Entire home/apt,55,4,154,01/01/2020,1.48,1,263
515794,Look this very nice double room,879007,José Carlos,Torres Vedras,Ramalhal,39.13337,-9.23616,Private room,58,1,0,,,1,365
525775,"Top location, clean safe, charming apartment",620702,Alexandra,Lisboa,Misericrdia,38.71053,-9.14568,Entire home/apt,35,4,230,01/10/2020,2.19,1,0
526914,Tranquilidade em Lisboa / Lisbon Tranquility,2589476,Rui,Lisboa,Ajuda,38.70638,-9.19521,Private room,60,1,237,09/10/2020,2.61,1,365
528641,The Tejo Apartment Best Location with River View,2414871,Carla,Lisboa,Misericrdia,38.7074,-9.14209,Entire home/apt,106,2,277,04/01/2021,2.67,1,251
528892,Casa do Jardim - a lovely corner!!!,763034,Eduardo,Mafra,Igreja Nova e Cheleiros,38.89013,-9.31186,Entire home/apt,60,2,44,11/09/2020,0.46,5,365
531399,Gorgeous room Lisbon charming apt,2610763,Maria,Lisboa,Santo Antnio,38.72314,-9.14272,Private room,27,3,61,06/09/2019,0.59,2,364
531992,Casa da Azenha in Sintra Hills,2613954,Susana,Sintra,Colares,38.79312,-9.45599,Entire home/apt,60,3,56,24/08/2020,0.54,3,17
532142,PARADISE OF SINTRA,2615304,Maria,Sintra,Colares,38.79558,-9.46836,Entire home/apt,300,3,19,19/04/2020,0.18,3,365
534850,Charming place in historical Lisbon,2627705,Luis,Lisboa,So Vicente,38.7137,-9.13009,Entire home/apt,60,3,2,24/01/2021,0.87,3,295
535226,ALMIRANTE77 now with double glazing,2372087,Albertino,Lisboa,Arroios,38.72735,-9.13494,Entire home/apt,244,3,25,01/01/2020,0.24,57,242
536725,Spacious apartment Lisbon center,2636342,Francisca,Lisboa,Misericrdia,38.70786,-9.14346,Entire home/apt,69,2,73,17/03/2020,0.77,1,198
537107,Great Apartment in the Old Town IV,914126,Martin,Lisboa,Santa Maria Maior,38.71287,-9.13657,Entire home/apt,120,2,75,06/01/2020,0.72,17,0
538364,Castelo Patio Apartment 6-8 persons,2644593,Thi Hien,Lisboa,Santa Maria Maior,38.715,-9.13459,Entire home/apt,163,2,122,22/01/2020,1.27,1,310
538667,Studio Santa Catarina (68m2),2643430,Ana,Lisboa,Misericrdia,38.71033,-9.15098,Entire home/apt,53,30,11,06/12/2020,0.14,1,363
539896,Lovely Garden Annex Cascais Sintra,2652477,Maria Antónia,Sintra,Rio de Mouro,38.75879,-9.35783,Entire home/apt,55,2,187,12/09/2020,1.78,1,320
540190,Lisbon Panorama II,1788136,Mário,Lisboa,So Vicente,38.71927,-9.13293,Entire home/apt,84,2,176,08/09/2020,1.72,4,0
540755,"Bairro Alto, a poetic place to be on Tejo",2804575,Teresa,Lisboa,Misericrdia,38.71232,-9.14993,Entire home/apt,60,3,53,11/11/2019,0.57,1,364
540975,Private room in Lisbon city center,538862,H2s,Lisboa,Avenidas Novas,38.738,-9.14673,Private room,35,3,3,28/08/2015,0.04,5,364
543049,BAIRRO ALTO - BICA Central Spacious Bright,1029524,Luis,Lisboa,Misericrdia,38.71033,-9.14651,Entire home/apt,88,3,220,04/08/2020,2.15,17,255
543783,Tram 28: Perfect View over Alfama!,901710,"André, Ricardo & Luís",Lisboa,Santa Maria Maior,38.71076,-9.12988,Entire home/apt,94,2,354,04/10/2020,3.43,2,365
544784,Quarto de Clara,2678906,Clara,Lisboa,Santa Maria Maior,38.71558,-9.13646,Entire home/apt,53,3,44,30/09/2020,0.62,1,0
547234,Bedroom in the heart of Lisbon [1 min to subway],2542764,Sara,Lisboa,Santo Antnio,38.72342,-9.15367,Private room,45,2,33,01/03/2020,0.98,4,270
547502,Spacious with amazing seafront view @ ocean side,2691427,Anabela,Cascais,Cascais e Estoril,38.69392,-9.37232,Entire home/apt,100,4,81,20/08/2020,0.89,1,230
548153,Casa da Palmeira,2694626,María Cristina,Cascais,Cascais e Estoril,38.69266,-9.42522,Entire home/apt,550,2,15,30/09/2019,0.46,1,365
551697,Beautiful Guesthouse by the beach,2711241,Susanna,Sintra,Colares,38.8218,-9.4704,Private room,65,2,25,17/09/2020,0.24,2,365
553492,Have a nice stay!,2720064,Manuela,Torres Vedras,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",39.10096,-9.28196,Entire home/apt,49,3,27,13/11/2020,0.5,2,0
555172,Bairro Alto /Bica Vista  Rio Tejo,2727077,Daniel,Lisboa,Misericrdia,38.70875,-9.14548,Entire home/apt,55,1,544,20/09/2020,5.24,2,3
555230,Lisbon Apartment-  Amazing Views,2727077,Daniel,Lisboa,Santa Maria Maior,38.71484,-9.13174,Entire home/apt,45,1,321,26/07/2020,3.07,2,1
557764,Lovely & Cozy with Amazing View & Central Location,2742343,André,Lisboa,Arroios,38.71629,-9.1392,Entire home/apt,60,1,151,06/10/2020,1.46,2,315
558523,Giestal Tejo,2746396,Maria,Lisboa,Alcntara,38.70065,-9.19013,Private room,25,2,130,24/02/2020,1.5,1,365
559455,Beautiful apartment BAIRRO ALTO 22,136230,David,Lisboa,Misericrdia,38.70984,-9.14977,Entire home/apt,50,1,127,22/02/2020,1.23,11,1
560526,Central and nice ensuite bedroom,2756485,Lu,Lisboa,Avenidas Novas,38.74082,-9.14893,Private room,39,2,13,21/09/2019,0.39,1,363
561370,Charming rooms in beautifull SINTRA,2759933,Miguel,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79446,-9.37991,Shared room,58,2,35,09/09/2019,0.49,1,363
564050,Apartment in historical Alfama,2773320,Pedro,Lisboa,Santa Maria Maior,38.71219,-9.12625,Entire home/apt,34,2,304,16/03/2020,2.95,2,344
564265,House in Ericeira's historic center,2774672,Herwig,Mafra,Ericeira,38.9671,-9.41833,Entire home/apt,115,5,31,04/10/2020,0.3,6,350
565065,InSuites Chiado Deluxe Roof Top Duplex,1526948,Tote Ser,Lisboa,Santa Maria Maior,38.70978,-9.13792,Entire home/apt,120,3,32,07/06/2020,0.34,11,0
568655,Alfama with 2 bedroom with Patio - Tradition,5691663,Alexandra & Pedro,Lisboa,Santa Maria Maior,38.71258,-9.12511,Entire home/apt,76,2,125,28/09/2020,1.22,59,296
571283,Cascais Guincho - 4+1 Guests - 80m2 w/ balcony,2811099,André,Cascais,Cascais e Estoril,38.70604,-9.44587,Entire home/apt,60,5,5,22/08/2019,0.05,1,365
573313,Casa de Malvar apto local agradavel,2820083,Sylvia,Lisboa,Benfica,38.74117,-9.19581,Entire home/apt,65,3,17,21/08/2019,0.17,2,18
574799,"Central Single Bedroom, Camões awaits you!",2511568,Diogo,Lisboa,Misericrdia,38.70963,-9.14276,Private room,39,3,56,18/07/2016,0.54,2,364
578080,Charming flat in centre of Cascais Old Town,2723052,Guilherme,Cascais,Cascais e Estoril,38.69778,-9.42152,Entire home/apt,132,5,14,06/11/2017,0.15,1,356
579469,Gulbenkian Apartment,2381723,Renata,Lisboa,Avenidas Novas,38.73885,-9.1472,Entire home/apt,40,3,239,08/12/2020,2.55,2,212
579988,Yellow House-Relax for big families,2127831,Paulo,Sintra,Colares,38.80897,-9.45219,Entire home/apt,450,1,100,25/01/2021,1.2,1,323
581169,"Private room, great flat in center!",515924,Joel,Lisboa,Santo Antnio,38.71983,-9.14335,Private room,28,6,13,17/01/2020,0.13,10,331
585175,BAIRRO ALTO Std (Free Pocket Wi-Fi),2494477,Paulo,Lisboa,Misericrdia,38.71211,-9.14723,Entire home/apt,59,3,167,03/01/2020,1.63,3,1
585285,ChezChaouen~Lovely well located Ap. Bairro Alto,2884698,Patrícia,Lisboa,Misericrdia,38.713,-9.14645,Entire home/apt,45,2,129,23/02/2020,1.43,1,274
585793,Beautiful Estrela - Lisbon,2201676,João,Lisboa,Estrela,38.71227,-9.15906,Entire home/apt,60,5,3,04/01/2015,0.04,1,364
585828,Stylish beach house for all seasons,2888403,André,Sintra,Colares,38.82682,-9.46579,Entire home/apt,65,3,63,06/09/2019,0.62,1,364
588035,City Centre Fun Lisbon,2900788,Joao,Lisboa,Misericrdia,38.71592,-9.15303,Entire home/apt,40,5,33,17/09/2016,0.32,1,364
593624,LIVERPOOL ANTIC,2372087,Albertino,Lisboa,Arroios,38.72833,-9.1337,Entire home/apt,241,3,38,02/01/2021,0.51,57,352
594877,Apartment with private garden and wifi in Lisbon.,2939406,Inês,Lisboa,Santo Antnio,38.72146,-9.1451,Entire home/apt,25,4,62,30/01/2021,1.17,1,346
595602,LISBON LOVELY HOUSE-HISTORIC CENTER,2943284,Sofia,Lisboa,Arroios,38.71916,-9.14028,Entire home/apt,45,2,41,21/08/2020,0.4,2,147
596705,Very Central in Alfama - Lisbon from the Past,727771,Susana,Lisboa,Santa Maria Maior,38.71212,-9.12934,Entire home/apt,48,3,357,02/03/2020,3.44,9,362
597325,The house on the hill,317313,Miguel,Lisboa,Santa Maria Maior,38.71312,-9.13413,Entire home/apt,95,7,20,20/09/2018,0.22,1,260
599406,Sunny double room+WiFi+Kitchen+Free Parking,507901,Ana E Lucien,Lisboa,Areeiro,38.74807,-9.13036,Private room,24,3,25,14/09/2019,0.33,3,364
600565,"LisbonCore Apartment I in Bairro Alto, Chiado",2971040,Estela,Lisboa,Misericrdia,38.71383,-9.14407,Entire home/apt,41,2,107,20/01/2021,1.03,11,199
601241,Old Cascais Central Charming Attic,2023076,Pedro,Cascais,Cascais e Estoril,38.70019,-9.42391,Entire home/apt,60,3,67,22/09/2020,0.71,3,347
603477,T1 in the center of Lisbon Homely,2987411,Vera,Lisboa,Areeiro,38.73859,-9.1299,Private room,84,30,0,,,1,365
604554,Casa Nino III @ Bairro Alto,3812367,Nino,Lisboa,Misericrdia,38.70952,-9.15025,Entire home/apt,30,2,321,16/01/2021,3.1,2,179
605995,Wonderful apartment 11km from Lisbon,2602745,Barbara & Fernando,Amadora,Falagueira-Venda Nova,38.76352,-9.22963,Entire home/apt,50,3,8,19/05/2018,0.08,1,148
